geoid,median_income,no_vehicle,commuters_total,commuters_transit,transit_share
36081036800,85455.0,114.0,1248.0,687.0,0.5504807692307693
36081037100,69424.0,53.0,636.0,198.0,0.3113207547169811
36081037300,78413.0,202.0,1021.0,479.0,0.4691478942213516
36081037501,56458.0,194.0,620.0,471.0,0.7596774193548387
36081037502,68725.0,369.0,1289.0,739.0,0.5733126454615981
36081037600,112708.0,373.0,2925.0,695.0,0.2376068376068376
36081037700,88286.0,436.0,2018.0,1433.0,0.7101090188305252
36081037900,77904.0,1016.0,3644.0,2337.0,0.6413282107574094
36081038100,75521.0,679.0,4166.0,2695.0,0.6469035045607298
36081038301,,0.0,0.0,0.0,
36081038302,,0.0,0.0,0.0,
36081038400,97946.0,119.0,1123.0,408.0,0.3633125556544969
36081039400,99950.0,217.0,1343.0,532.0,0.39612807148175727
36081039800,123864.0,100.0,999.0,328.0,0.3283283283283283
36081039901,111563.0,152.0,1063.0,546.0,0.5136406396989652
36081039902,57784.0,294.0,830.0,587.0,0.7072289156626506
36081040000,96354.0,63.0,808.0,396.0,0.4900990099009901
36081040101,58512.0,387.0,1258.0,872.0,0.6931637519872814
36081040102,71283.0,696.0,2708.0,1800.0,0.6646971935007385
36081040200,131761.0,64.0,903.0,326.0,0.3610188261351052
36081040301,34457.0,611.0,1639.0,1116.0,0.6809029896278218
36081040302,75385.0,563.0,2218.0,1292.0,0.5825067628494139
36081040400,85063.0,426.0,2406.0,884.0,0.36741479634247715
36081040501,95159.0,171.0,392.0,275.0,0.701530612244898
36081040502,88893.0,268.0,1382.0,994.0,0.7192474674384949
36081040701,79558.0,480.0,1717.0,1125.0,0.6552125800815376
36081040702,93182.0,494.0,2591.0,1739.0,0.6711694326514859
36081040901,98750.0,196.0,1098.0,665.0,0.6056466302367942
36081040902,70104.0,674.0,1863.0,1310.0,0.703166935050993
36081041100,64568.0,768.0,1895.0,1207.0,0.6369393139841689
36081041300,71932.0,604.0,2328.0,1676.0,0.7199312714776632
36081041400,86495.0,225.0,2319.0,997.0,0.42992669253988786
36081041500,65112.0,622.0,1965.0,1244.0,0.6330788804071247
36081042400,77445.0,144.0,1183.0,424.0,0.3584108199492815
36081042600,,0.0,42.0,42.0,1.0
36081042700,52007.0,818.0,2625.0,1200.0,0.45714285714285713
36081043200,88355.0,27.0,538.0,210.0,0.3903345724907063
36081043400,98274.0,144.0,841.0,223.0,0.26516052318668254
36081043701,74205.0,364.0,1254.0,673.0,0.5366826156299841
36081043702,61649.0,1216.0,3520.0,2386.0,0.6778409090909091
36081043900,69919.0,662.0,1247.0,837.0,0.6712109061748196
36081044000,56518.0,146.0,1547.0,692.0,0.4473173884938591
36081044301,26172.0,968.0,1036.0,581.0,0.5608108108108109
36081044302,60654.0,797.0,2397.0,1145.0,0.47768043387567793
36081044400,42521.0,640.0,1617.0,774.0,0.47866419294990725
36081044601,52653.0,713.0,1687.0,938.0,0.5560165975103735
36081044602,44700.0,1031.0,1835.0,1063.0,0.579291553133515
36081044800,65227.0,381.0,1307.0,557.0,0.42616679418515685
36081045000,137109.0,334.0,842.0,261.0,0.30997624703087884
36081045200,71550.0,41.0,423.0,219.0,0.5177304964539007
36081045400,65610.0,623.0,2111.0,795.0,0.3765987683562293
36081045500,75033.0,2523.0,6149.0,4105.0,0.6675882257277607
36081045600,75500.0,31.0,504.0,241.0,0.4781746031746032
36081045700,78500.0,747.0,2219.0,1390.0,0.626408292023434
36081045800,80380.0,208.0,1106.0,416.0,0.37613019891500904
36081045900,78104.0,444.0,1967.0,1320.0,0.6710726995424504
36081046000,67267.0,1065.0,2990.0,2046.0,0.6842809364548496
36081046100,69750.0,386.0,1244.0,638.0,0.5128617363344051
36081046200,56062.0,1138.0,2273.0,1410.0,0.6203255609326881
36081046300,70451.0,696.0,1961.0,1508.0,0.7689954105048444
36081046400,109076.0,113.0,914.0,340.0,0.37199124726477023
36081046500,76833.0,651.0,2366.0,1719.0,0.7265426880811496
36081046600,71538.0,575.0,2219.0,1028.0,0.4632717440288418
36081046700,65564.0,1239.0,3475.0,1957.0,0.5631654676258993
36081046800,81280.0,410.0,1840.0,1000.0,0.5434782608695652
36081046901,67381.0,768.0,2124.0,1389.0,0.653954802259887
36081046902,78646.0,716.0,2158.0,1658.0,0.768303985171455
36081047000,65833.0,359.0,1582.0,859.0,0.5429835651074589
36081047100,55068.0,860.0,2255.0,1592.0,0.7059866962305986
36081047200,116101.0,358.0,1863.0,787.0,0.4224369296833065
36081047300,65538.0,958.0,2267.0,1541.0,0.6797529775033083
36081047500,79631.0,908.0,2734.0,1716.0,0.6276517922457937
36081047600,109846.0,21.0,610.0,153.0,0.25081967213114753
36081047801,39962.0,518.0,1428.0,599.0,0.41946778711484595
36081047802,91483.0,65.0,670.0,319.0,0.4761194029850746
36081047900,79796.0,660.0,2945.0,1575.0,0.534804753820034
36081048000,92984.0,104.0,1076.0,506.0,0.47026022304832715
36081048100,69063.0,1277.0,3243.0,2307.0,0.7113783533765032
36081048200,70766.0,68.0,624.0,217.0,0.34775641025641024
36081048301,69556.0,342.0,1174.0,565.0,0.48126064735945484
36081048302,86250.0,305.0,1077.0,501.0,0.46518105849582175
36081048400,77014.0,304.0,2288.0,769.0,0.3361013986013986
36081048500,73362.0,586.0,2283.0,1161.0,0.5085413929040736
36081048900,56600.0,270.0,687.0,322.0,0.46870451237263466
36081049201,66992.0,414.0,1692.0,676.0,0.39952718676122934
36081049202,104076.0,37.0,1123.0,290.0,0.25823686553873554
36081049301,71950.0,108.0,915.0,391.0,0.4273224043715847
36081049302,63125.0,330.0,1277.0,582.0,0.4557556773688332
36081049500,95375.0,74.0,699.0,279.0,0.39914163090128757
36081049600,100809.0,109.0,1546.0,547.0,0.3538163001293661
36081049700,63250.0,234.0,1433.0,732.0,0.5108164689462665
36081049900,80290.0,600.0,2823.0,1566.0,0.5547290116896918
36081050000,80513.0,601.0,2470.0,1160.0,0.46963562753036436
36081050201,84233.0,64.0,761.0,399.0,0.5243101182654402
36081050202,78750.0,77.0,628.0,216.0,0.34394904458598724
36081050400,108598.0,83.0,834.0,331.0,0.39688249400479614
36081050500,97750.0,84.0,938.0,369.0,0.39339019189765456
36081050600,138000.0,83.0,825.0,340.0,0.4121212121212121
36081050700,82703.0,231.0,1957.0,949.0,0.48492590700051097
36081050800,73333.0,204.0,732.0,299.0,0.40846994535519127
36081051000,107601.0,127.0,873.0,454.0,0.5200458190148912
36081051100,118375.0,176.0,1274.0,391.0,0.3069073783359498
36081051200,115000.0,117.0,1434.0,557.0,0.38842398884239887
36081051300,106949.0,136.0,1247.0,431.0,0.34562951082598237
36081051500,100864.0,171.0,1557.0,407.0,0.26140012845215155
36081051600,111750.0,146.0,1101.0,477.0,0.4332425068119891
36081051700,118587.0,213.0,1308.0,529.0,0.404434250764526
36081051800,103456.0,110.0,1229.0,551.0,0.4483319772172498
36081052000,82426.0,124.0,559.0,213.0,0.3810375670840787
36081052100,106150.0,180.0,989.0,389.0,0.39332659251769464
36081052200,72063.0,65.0,692.0,295.0,0.4263005780346821
36081052400,107135.0,98.0,1080.0,419.0,0.38796296296296295
36081052500,76827.0,81.0,1292.0,305.0,0.23606811145510836
36081052600,89051.0,218.0,1217.0,464.0,0.38126540673788
36081052800,84113.0,62.0,679.0,230.0,0.3387334315169367
36081053000,125938.0,84.0,1282.0,383.0,0.29875195007800315
36081053100,62143.0,306.0,1754.0,731.0,0.4167616875712657
36081053200,88802.0,83.0,969.0,386.0,0.39834881320949433
36081053401,127000.0,68.0,1018.0,521.0,0.5117878192534381
36081053501,82697.0,262.0,716.0,481.0,0.6717877094972067
36081053502,,0.0,0.0,0.0,
36081053601,,292.0,793.0,174.0,0.21941992433795712
36081053800,103618.0,64.0,713.0,310.0,0.43478260869565216
36081053901,88585.0,712.0,2456.0,1002.0,0.40798045602605865
36081053902,,0.0,60.0,19.0,0.31666666666666665
36081054000,60329.0,337.0,1777.0,736.0,0.4141812042768711
36081054200,81439.0,484.0,2388.0,938.0,0.3927973199329983
36081054500,59980.0,716.0,1852.0,944.0,0.509719222462203
36081054700,111641.0,883.0,2612.0,1605.0,0.6144716692189893
36081054800,103333.0,93.0,1080.0,409.0,0.3787037037037037
36081054900,89283.0,1000.0,3025.0,1992.0,0.6585123966942149
36081055100,81000.0,1136.0,2266.0,1354.0,0.5975286849073257
36081055200,66357.0,314.0,1397.0,433.0,0.30994989262705797
36081055300,84315.0,637.0,1765.0,1015.0,0.5750708215297451
36081055400,90685.0,121.0,1312.0,492.0,0.375
36081055500,75917.0,366.0,1093.0,768.0,0.7026532479414456
36081055600,122357.0,115.0,1057.0,217.0,0.2052980132450331
36081055700,86346.0,709.0,2152.0,1408.0,0.654275092936803
36081055800,80536.0,102.0,1011.0,368.0,0.3639960435212661
36081055900,77188.0,236.0,592.0,410.0,0.6925675675675675
36081056000,106667.0,72.0,816.0,176.0,0.21568627450980393
36081056100,,3.0,11.0,7.0,0.6363636363636364
36081056200,96528.0,28.0,632.0,198.0,0.31329113924050633
36081056400,86667.0,71.0,633.0,241.0,0.3807266982622433
36081056500,118319.0,217.0,1075.0,411.0,0.38232558139534883
36081056600,70938.0,145.0,514.0,194.0,0.377431906614786
36081056700,107540.0,257.0,2739.0,964.0,0.3519532676159182
36081056800,106354.0,415.0,2432.0,670.0,0.2754934210526316
36081057700,83438.0,558.0,2100.0,955.0,0.45476190476190476
36081057900,70841.0,228.0,843.0,528.0,0.6263345195729537
36081058000,122411.0,76.0,2219.0,717.0,0.3231185218566922
36081058100,74085.0,405.0,1569.0,824.0,0.5251752708731676
36081058200,116369.0,172.0,2663.0,945.0,0.35486293653773937
36081058300,103774.0,547.0,1948.0,961.0,0.49332648870636553
36081058500,86667.0,692.0,2592.0,1662.0,0.6412037037037037
36081058700,98016.0,527.0,1756.0,859.0,0.4891799544419134
36081058900,75089.0,1179.0,2547.0,1517.0,0.5956026698076168
36081059000,86000.0,46.0,658.0,213.0,0.32370820668693007
36081059100,72671.0,1183.0,2829.0,1460.0,0.5160834217037823
36081059200,97250.0,101.0,721.0,213.0,0.29542302357836336
36081059300,78462.0,680.0,1962.0,962.0,0.49031600407747195
36081059400,149904.0,38.0,964.0,372.0,0.38589211618257263
36081059501,75250.0,230.0,805.0,445.0,0.5527950310559007
36081059502,59386.0,266.0,1315.0,486.0,0.36958174904942964
36081059600,88913.0,64.0,507.0,145.0,0.2859960552268245
36081059800,103203.0,61.0,905.0,284.0,0.3138121546961326
36081059900,84125.0,116.0,723.0,257.0,0.355463347164592
36081060000,94583.0,67.0,544.0,105.0,0.19301470588235295
36081060100,88750.0,206.0,976.0,370.0,0.3790983606557377
36081060300,90938.0,160.0,817.0,212.0,0.2594859241126071
36081060600,98661.0,110.0,784.0,264.0,0.336734693877551
36081060701,,0.0,14.0,14.0,1.0
36081060800,130208.0,74.0,809.0,313.0,0.3868974042027194
36081061000,107115.0,54.0,845.0,156.0,0.18461538461538463
36081061200,127420.0,39.0,934.0,315.0,0.3372591006423983
36081061301,72055.0,917.0,2424.0,1599.0,0.6596534653465347
36081061302,,0.0,0.0,0.0,
36081061400,144500.0,62.0,654.0,271.0,0.41437308868501527
36081061601,101250.0,169.0,1191.0,292.0,0.24517212426532325
36081061602,121058.0,67.0,491.0,99.0,0.20162932790224034
36081061800,96587.0,178.0,856.0,220.0,0.2570093457943925
36081061900,82500.0,246.0,1862.0,731.0,0.39258861439312565
36081062000,112409.0,67.0,662.0,97.0,0.14652567975830816
36081062100,87955.0,165.0,1557.0,417.0,0.2678227360308285
36081062200,115347.0,105.0,1031.0,207.0,0.20077594568380214
36081062300,77986.0,306.0,945.0,282.0,0.2984126984126984
36081062400,,0.0,0.0,0.0,
36081062500,74432.0,287.0,1192.0,403.0,0.33808724832214765
36081062600,111659.0,89.0,1551.0,397.0,0.2559638942617666
36081062700,76447.0,367.0,1239.0,524.0,0.42292171105730425
36081062900,94055.0,449.0,1578.0,769.0,0.4873257287705957
36081063000,116034.0,58.0,678.0,161.0,0.2374631268436578
36081063200,120764.0,148.0,1314.0,487.0,0.3706240487062405
36081063301,101548.0,85.0,785.0,231.0,0.29426751592356687
36081063302,134205.0,77.0,896.0,310.0,0.34598214285714285
36081063500,105125.0,126.0,1194.0,350.0,0.2931323283082077
36081063700,99611.0,118.0,1320.0,239.0,0.18106060606060606
36081063800,116859.0,130.0,1715.0,650.0,0.37900874635568516
36081063900,113409.0,186.0,1758.0,632.0,0.3594994311717861
36081064101,84291.0,161.0,1028.0,563.0,0.5476653696498055
36081064102,,0.0,0.0,0.0,
36081064500,92313.0,302.0,845.0,485.0,0.5739644970414202
36081064600,118375.0,196.0,1796.0,635.0,0.35356347438752783
36081065000,121667.0,99.0,1184.0,228.0,0.19256756756756757
36081065401,101500.0,224.0,1657.0,639.0,0.3856366928183464
36081065402,,0.0,0.0,0.0,
36081065501,,0.0,0.0,0.0,
36081065600,103438.0,424.0,2144.0,817.0,0.3810634328358209
36081065702,84327.0,198.0,717.0,357.0,0.497907949790795
36081065703,110882.0,215.0,1281.0,334.0,0.2607338017174083
36081065900,111731.0,121.0,892.0,378.0,0.42376681614349776
36081066000,82173.0,167.0,1515.0,548.0,0.36171617161716174
36081066100,107361.0,117.0,702.0,261.0,0.3717948717948718
36081066301,118333.0,219.0,1238.0,492.0,0.3974151857835218
36081066302,,0.0,0.0,0.0,
36081066401,,33.0,663.0,222.0,0.334841628959276
36081066402,104333.0,111.0,1638.0,511.0,0.31196581196581197
36081066403,102297.0,221.0,2514.0,496.0,0.19729514717581542
36081066404,,0.0,0.0,0.0,
36081066501,82356.0,355.0,1888.0,655.0,0.3469279661016949
36081066701,117500.0,354.0,1209.0,460.0,0.380479735318445
36081066900,95208.0,92.0,850.0,330.0,0.38823529411764707
36081067100,114764.0,157.0,1254.0,330.0,0.2631578947368421
36081067700,115250.0,150.0,860.0,275.0,0.31976744186046513
36081067900,60840.0,862.0,1924.0,1134.0,0.5893970893970893
36081068000,128571.0,186.0,2990.0,977.0,0.3267558528428094
36081068200,92656.0,41.0,494.0,165.0,0.3340080971659919
36081068300,66354.0,1094.0,1927.0,1228.0,0.6372599896211728
36081068700,68566.0,1305.0,2097.0,1275.0,0.6080114449213162
36081069000,127019.0,158.0,1974.0,577.0,0.2922998986828774
36081069300,72125.0,637.0,1675.0,620.0,0.3701492537313433
36081069400,105708.0,235.0,1700.0,387.0,0.22764705882352942
36081069500,116125.0,270.0,1236.0,680.0,0.5501618122977346
36081069701,101168.0,809.0,2238.0,1185.0,0.5294906166219839
36081069702,84991.0,340.0,1976.0,594.0,0.3006072874493927
36081070300,91278.0,254.0,1044.0,446.0,0.4272030651340996
36081070700,108616.0,134.0,1149.0,361.0,0.31418624891209745
36081070900,109595.0,444.0,1542.0,852.0,0.5525291828793775
36081071100,102734.0,1166.0,3333.0,1530.0,0.459045904590459
36081071303,98155.0,1244.0,3193.0,1479.0,0.46320075164422175
36081071304,100199.0,1876.0,3213.0,1453.0,0.45222533457827574
36081071305,108007.0,1278.0,3008.0,1627.0,0.5408909574468085
36081071306,81458.0,1920.0,3239.0,2060.0,0.6359987650509417
36081071600,,0.0,0.0,0.0,
36081071701,55526.0,1410.0,2219.0,1064.0,0.4794952681388013
36081071702,99719.0,1010.0,2476.0,1381.0,0.5577544426494345
36081071900,63125.0,439.0,1419.0,589.0,0.41508104298801973
36081072100,98207.0,1051.0,2661.0,1297.0,0.4874107478391582
36081072300,198750.0,113.0,1090.0,354.0,0.3247706422018349
36081072900,127292.0,68.0,736.0,433.0,0.5883152173913043
36081073100,159279.0,67.0,862.0,275.0,0.3190255220417633
36081073700,117568.0,578.0,1107.0,537.0,0.48509485094850946
36081073900,113333.0,1108.0,2721.0,1131.0,0.41565600882028664
36081074100,101528.0,762.0,1756.0,874.0,0.4977220956719818
36081074300,76063.0,653.0,2185.0,777.0,0.35560640732265447
36081074500,53716.0,910.0,1710.0,841.0,0.49181286549707603
36081074700,106964.0,296.0,1587.0,899.0,0.5664776307498425
36081074900,222083.0,31.0,643.0,212.0,0.3297045101088647
36081075701,111744.0,1113.0,2709.0,1318.0,0.4865263935031377
36081075702,118859.0,848.0,2753.0,1165.0,0.4231747184889212
36081076901,99122.0,1371.0,2538.0,1383.0,0.5449172576832151
36081076902,113042.0,295.0,759.0,396.0,0.5217391304347826
36081077300,101750.0,496.0,1152.0,606.0,0.5260416666666666
36081077500,100750.0,366.0,1202.0,429.0,0.35690515806988354
36081077902,102581.0,538.0,2404.0,801.0,0.3331946755407654
36081077903,98194.0,286.0,1797.0,737.0,0.41012799109627157
36081077904,104840.0,502.0,2826.0,1271.0,0.4497523000707714
36081077905,91927.0,324.0,1620.0,539.0,0.33271604938271604
36081077906,81269.0,454.0,1632.0,468.0,0.2867647058823529
36081077907,71136.0,342.0,1292.0,492.0,0.38080495356037153
36081077908,78375.0,355.0,1560.0,806.0,0.5166666666666667
36081078800,98750.0,92.0,935.0,305.0,0.32620320855614976
36081079000,94185.0,207.0,1391.0,472.0,0.33932422717469446
36081079200,74474.0,134.0,1272.0,265.0,0.20833333333333334
36081079300,,0.0,0.0,0.0,
36081079701,53040.0,1729.0,2148.0,855.0,0.39804469273743015
36081079702,62070.0,685.0,1841.0,460.0,0.2498642042368278
36081079900,48750.0,360.0,1204.0,343.0,0.28488372093023256
36081080301,54528.0,292.0,1557.0,607.0,0.38985228002569045
36081080302,91902.0,230.0,2003.0,833.0,0.4158761857214179
36081080900,60014.0,599.0,3295.0,1060.0,0.3216995447647951
36081081400,136667.0,117.0,2230.0,454.0,0.20358744394618833
36081081800,96773.0,264.0,1959.0,513.0,0.26186830015313933
36081083700,58386.0,417.0,2231.0,825.0,0.3697893321380547
36081083800,103254.0,131.0,2794.0,890.0,0.3185397279885469
36081084000,102304.0,352.0,3261.0,972.0,0.2980680772769089
36081084500,32529.0,1439.0,1774.0,922.0,0.5197294250281849
36081084601,89107.0,72.0,1105.0,287.0,0.25972850678733034
36081084602,79707.0,0.0,423.0,179.0,0.4231678486997636
36081084901,60583.0,406.0,1283.0,377.0,0.2938425565081839
36081084902,57675.0,857.0,1754.0,842.0,0.48004561003420754
36081085300,35737.0,1654.0,2205.0,801.0,0.363265306122449
36081085500,41315.0,1910.0,2449.0,910.0,0.3715802368313597
36081085700,56078.0,1216.0,2764.0,1601.0,0.579232995658466
36081085900,56388.0,1401.0,2726.0,1350.0,0.49523110785033014
36081086100,41146.0,423.0,889.0,316.0,0.35545556805399325
36081086300,51071.0,1165.0,3237.0,1223.0,0.37781896818041394
36081086400,131111.0,93.0,1357.0,424.0,0.3124539425202653
36081086500,51397.0,1686.0,2561.0,1341.0,0.5236235845372901
36081086900,55278.0,435.0,1037.0,439.0,0.42333654773384766
36081087100,46841.0,1416.0,2151.0,772.0,0.3589028358902836
36081088400,102727.0,379.0,3555.0,695.0,0.19549929676511954
36081088902,39599.0,1203.0,2527.0,1247.0,0.4934705184012663
36081088903,57454.0,354.0,1836.0,550.0,0.2995642701525055
36081089201,157845.0,83.0,3861.0,767.0,0.19865319865319866
36081089202,,0.0,0.0,0.0,
36081090700,85750.0,87.0,572.0,203.0,0.3548951048951049
36081091602,,0.0,0.0,0.0,
36081091603,134563.0,126.0,1728.0,213.0,0.1232638888888889
36081091604,,0.0,0.0,0.0,
36081091800,,0.0,4.0,0.0,0.0
36081091900,101895.0,442.0,2151.0,783.0,0.36401673640167365
36081092200,153971.0,96.0,1037.0,172.0,0.16586306653809066
36081092500,65625.0,335.0,1553.0,665.0,0.42820347714101736
36081092800,151335.0,49.0,1448.0,162.0,0.11187845303867404
36081092900,100063.0,295.0,3625.0,1150.0,0.31724137931034485
36081093401,110875.0,216.0,1799.0,452.0,0.25125069483046136
36081093402,110625.0,399.0,1984.0,454.0,0.2288306451612903
36081093800,72981.0,605.0,1748.0,628.0,0.35926773455377575
36081093900,91683.0,254.0,3029.0,881.0,0.290855067679102
36081094201,76373.0,398.0,1595.0,739.0,0.4633228840125392
36081094202,54637.0,870.0,2130.0,650.0,0.3051643192488263
36081094203,67038.0,1067.0,2723.0,843.0,0.30958501652589054
36081094500,70729.0,165.0,1615.0,265.0,0.16408668730650156
36081094700,84375.0,197.0,1139.0,423.0,0.3713784021071115
36081095400,82694.0,409.0,3049.0,1352.0,0.4434240734667104
36081096400,104737.0,386.0,3479.0,1435.0,0.4124748490945674
36081097202,27115.0,961.0,616.0,335.0,0.5438311688311688
36081097204,73207.0,470.0,1522.0,656.0,0.43101182654402104
36081097205,23638.0,837.0,1062.0,375.0,0.3531073446327684
36081097206,45748.0,1001.0,923.0,501.0,0.542795232936078
36081097207,,0.0,0.0,0.0,
36081097300,113826.0,65.0,1056.0,243.0,0.23011363636363635
36081098100,102857.0,54.0,1050.0,137.0,0.13047619047619047
36081098700,98269.0,167.0,1251.0,126.0,0.10071942446043165
36081099100,109250.0,265.0,3037.0,468.0,0.15409944023707606
36081099200,33727.0,934.0,1766.0,423.0,0.23952434881087203
36081099701,116607.0,182.0,1260.0,237.0,0.1880952380952381
36081099703,109000.0,234.0,1870.0,327.0,0.1748663101604278
36081099704,92141.0,693.0,2845.0,532.0,0.18699472759226712
36081099705,139844.0,117.0,1207.0,369.0,0.30571665285832644
36081099801,69621.0,902.0,4128.0,1588.0,0.3846899224806202
36081099802,46645.0,1687.0,2027.0,642.0,0.31672422298963987
36081099900,,0.0,0.0,0.0,
36081100801,140521.0,93.0,1398.0,324.0,0.2317596566523605
36081100803,47271.0,561.0,1509.0,532.0,0.35255135851557323
36081100804,118220.0,190.0,2612.0,888.0,0.33996937212863704
36081101002,53222.0,615.0,1622.0,149.0,0.09186189889025893
36081101003,68707.0,452.0,1622.0,434.0,0.2675709001233046
36081101004,41429.0,1126.0,2141.0,661.0,0.3087342363381597
36081101700,112790.0,257.0,2474.0,523.0,0.21139854486661278
36081102900,86114.0,102.0,1611.0,329.0,0.2042209807572936
36081103201,61229.0,982.0,2683.0,1282.0,0.47782333209094296
36081103202,85561.0,552.0,2846.0,661.0,0.23225579761068166
36081103300,97227.0,217.0,1927.0,409.0,0.21224701608718216
36081103900,75957.0,194.0,2617.0,394.0,0.15055406954528086
36081104700,69559.0,408.0,3302.0,1051.0,0.3182919442761962
36081105900,103125.0,99.0,1757.0,286.0,0.16277746158224246
36081107201,103333.0,84.0,1015.0,185.0,0.18226600985221675
36081107202,,0.0,0.0,0.0,
36081108500,68859.0,128.0,1280.0,237.0,0.18515625
36081109300,137429.0,51.0,1279.0,253.0,0.19781078967943705
36081109700,121250.0,85.0,949.0,286.0,0.3013698630136986
36081109900,100176.0,163.0,1552.0,365.0,0.23518041237113402
36081111300,112227.0,27.0,994.0,306.0,0.30784708249496984
36081112300,97917.0,41.0,1036.0,300.0,0.28957528957528955
36081112900,95521.0,134.0,1112.0,256.0,0.2302158273381295
36081113300,115313.0,42.0,735.0,285.0,0.3877551020408163
36081113900,87687.0,215.0,1819.0,487.0,0.2677295217152281
36081114100,130000.0,57.0,1174.0,299.0,0.25468483816013626
36081114700,96731.0,22.0,712.0,242.0,0.3398876404494382
36081115100,94643.0,45.0,422.0,112.0,0.26540284360189575
36081115500,83182.0,204.0,1050.0,391.0,0.37238095238095237
36081115700,59286.0,302.0,1605.0,404.0,0.25171339563862927
36081115900,60354.0,706.0,1825.0,571.0,0.3128767123287671
36081116100,48993.0,670.0,1597.0,632.0,0.39574201628052597
36081116301,35545.0,784.0,2278.0,580.0,0.2546093064091308
36081116302,64671.0,522.0,1417.0,630.0,0.4446012702893437
36081116700,55257.0,208.0,729.0,245.0,0.33607681755829905
36081117100,74563.0,247.0,1132.0,350.0,0.30918727915194344
36081117500,77500.0,434.0,1878.0,829.0,0.4414270500532481
36081118100,88036.0,144.0,1010.0,248.0,0.24554455445544554
36081118500,59760.0,248.0,920.0,443.0,0.4815217391304348
36081118700,64674.0,298.0,1082.0,448.0,0.41404805914972276
36081118900,51825.0,345.0,747.0,225.0,0.30120481927710846
36081119100,41657.0,178.0,1356.0,430.0,0.31710914454277284
36081119300,49746.0,158.0,916.0,354.0,0.3864628820960699
36081119500,109643.0,22.0,628.0,148.0,0.2356687898089172
36081119900,109583.0,21.0,603.0,98.0,0.1625207296849088
36081120100,69583.0,127.0,724.0,284.0,0.39226519337016574
36081120300,57446.0,207.0,811.0,285.0,0.35141800246609123
36081120500,27838.0,569.0,941.0,448.0,0.4760892667375133
36081120701,104779.0,99.0,1566.0,365.0,0.2330779054916986
36081120702,,0.0,0.0,0.0,
36081121100,,0.0,0.0,0.0,
36081121500,95856.0,225.0,2233.0,742.0,0.3322884012539185
36081122300,91787.0,109.0,1584.0,286.0,0.18055555555555555
36081122702,25275.0,1850.0,2472.0,1001.0,0.40493527508090615
36081122703,69417.0,331.0,3217.0,1252.0,0.38918246813801677
36081122704,78250.0,703.0,1744.0,441.0,0.25286697247706424
36081124100,87664.0,327.0,1800.0,761.0,0.42277777777777775
36081124700,112824.0,139.0,1468.0,367.0,0.25
36081125700,80826.0,198.0,1668.0,646.0,0.3872901678657074
36081126500,141964.0,123.0,1047.0,397.0,0.37917860553963706
36081126700,96250.0,40.0,1488.0,541.0,0.3635752688172043
36081127700,140924.0,44.0,1522.0,402.0,0.26412614980289095
36081128300,,0.0,0.0,0.0,
36081129102,132337.0,21.0,1698.0,498.0,0.29328621908127206
36081129103,74500.0,432.0,1935.0,488.0,0.25219638242894055
36081129104,100893.0,166.0,2261.0,519.0,0.22954444935869084
36081130100,81452.0,338.0,1397.0,428.0,0.30637079455977095
36081133300,129211.0,71.0,2002.0,419.0,0.20929070929070928
36081133900,114250.0,43.0,468.0,100.0,0.21367521367521367
36081134100,88938.0,64.0,1841.0,475.0,0.25801195002715915
36081134701,85816.0,449.0,2496.0,651.0,0.2608173076923077
36081134702,83828.0,253.0,2201.0,455.0,0.20672421626533394
36081136700,105348.0,401.0,3002.0,609.0,0.2028647568287808
36081137700,108219.0,314.0,3806.0,931.0,0.24461376773515503
36081138501,91421.0,91.0,2079.0,345.0,0.16594516594516595
36081138502,,0.0,3.0,1.0,0.3333333333333333
36081139900,128750.0,46.0,744.0,230.0,0.30913978494623656
36081140300,91513.0,93.0,1046.0,351.0,0.3355640535372849
36081140901,120186.0,38.0,468.0,111.0,0.23717948717948717
36081140902,100865.0,57.0,1066.0,244.0,0.22889305816135083
36081141700,71303.0,144.0,2199.0,841.0,0.3824465666211915
36081142900,82159.0,204.0,1946.0,725.0,0.3725590955806783
36081143500,116900.0,63.0,995.0,233.0,0.23417085427135678
36081144100,113214.0,117.0,1609.0,229.0,0.1423244251087632
36081144700,95069.0,218.0,1611.0,393.0,0.24394785847299813
36081145101,77734.0,74.0,526.0,78.0,0.1482889733840304
36081145102,81339.0,195.0,1343.0,365.0,0.2717795979151154
36081145900,99612.0,91.0,1514.0,351.0,0.23183619550858653
36081146300,79763.0,148.0,1192.0,386.0,0.3238255033557047
36081146700,102385.0,167.0,1698.0,607.0,0.3574793875147232
36081147100,83971.0,147.0,1651.0,513.0,0.3107207752877044
36081147900,98533.0,386.0,2264.0,587.0,0.2592756183745583
36081148300,125500.0,108.0,1229.0,293.0,0.23840520748576077
36081150701,143375.0,99.0,1300.0,358.0,0.2753846153846154
36081150702,106563.0,169.0,1444.0,236.0,0.1634349030470914
36081152901,94250.0,311.0,2688.0,432.0,0.16071428571428573
36081152902,117828.0,43.0,3194.0,283.0,0.08860363180964308
36081155101,81328.0,406.0,425.0,11.0,0.02588235294117647
36081155103,109959.0,287.0,2592.0,165.0,0.06365740740740741
36081155104,138698.0,236.0,1361.0,95.0,0.06980161645848641
36081156700,65500.0,68.0,425.0,86.0,0.2023529411764706
36081157101,102465.0,294.0,4380.0,913.0,0.2084474885844749
36081157102,119196.0,49.0,902.0,166.0,0.18403547671840353
